cycle_id,process_step,start_time,end_time,duration_minutes
187,Assembly,2023-01-01 08:01:00,2023-01-01 08:24:00,23.0
187,Quality Check,2023-01-01 08:24:00,2023-01-01 08:52:00,28.0
187,Packaging,2023-01-01 08:52:00,2023-01-01 09:21:00,29.0
187,Dispatch,2023-01-01 09:21:00,2023-01-01 09:36:00,15.0
188,Assembly,2023-01-01 08:27:00,2023-01-01 08:44:00,17.0
188,Quality Check,2023-01-01 08:44:00,2023-01-01 08:54:00,10.0
188,Packaging,2023-01-01 08:54:00,2023-01-01 09:04:00,10.0
188,Dispatch,2023-01-01 09:04:00,2023-01-01 09:23:00,19.0
189,Assembly,2023-01-01 08:53:00,2023-01-01 09:07:00,14.0
189,Quality Check,2023-01-01 09:07:00,2023-01-01 09:30:00,23.0
189,Packaging,2023-01-01 09:30:00,2023-01-01 09:44:00,14.0
189,Dispatch,2023-01-01 09:44:00,2023-01-01 10:09:00,25.0
190,Assembly,2023-01-01 08:30:00,2023-01-01 08:42:00,12.0
190,Quality Check,2023-01-01 08:42:00,2023-01-01 09:07:00,25.0
190,Packaging,2023-01-01 09:07:00,2023-01-01 09:19:00,12.0
190,Dispatch,2023-01-01 09:19:00,2023-01-01 09:29:00,10.0
191,Assembly,2023-01-01 08:50:00,2023-01-01 09:17:00,27.0
191,Quality Check,2023-01-01 09:17:00,2023-01-01 09:57:00,40.0
191,Packaging,2023-01-01 09:57:00,2023-01-01 10:18:00,21.0
191,Dispatch,2023-01-01 10:18:00,2023-01-01 10:45:00,27.0
192,Assembly,2023-01-01 08:20:00,2023-01-01 08:39:00,19.0
192,Quality Check,2023-01-01 08:39:00,2023-01-01 08:59:00,20.0
192,Packaging,2023-01-01 08:59:00,2023-01-01 09:13:00,14.0
192,Dispatch,2023-01-01 09:13:00,2023-01-01 09:36:00,23.0
193,Assembly,2023-01-01 08:34:00,2023-01-01 08:59:00,25.0
193,Quality Check,2023-01-01 08:59:00,2023-01-01 09:09:00,10.0
193,Packaging,2023-01-01 09:09:00,2023-01-01 09:34:00,25.0
193,Dispatch,2023-01-01 09:34:00,2023-01-01 09:51:00,17.0
194,Assembly,2023-01-01 08:46:00,2023-01-01 08:57:00,11.0
194,Quality Check,2023-01-01 08:57:00,2023-01-01 09:23:00,26.0
194,Packaging,2023-01-01 09:23:00,2023-01-01 09:39:00,16.0
194,Dispatch,2023-01-01 09:39:00,2023-01-01 09:51:00,12.0
195,Assembly,2023-01-01 08:34:00,2023-01-01 09:03:00,29.0
195,Quality Check,2023-01-01 09:03:00,2023-01-01 09:33:00,30.0
195,Packaging,2023-01-01 09:33:00,2023-01-01 09:55:00,22.0
195,Dispatch,2023-01-01 09:55:00,2023-01-01 10:10:00,15.0
196,Assembly,2023-01-01 08:17:00,2023-01-01 08:36:00,19.0
196,Quality Check,2023-01-01 08:36:00,2023-01-01 08:49:00,13.0
196,Packaging,2023-01-01 08:49:00,2023-01-01 09:11:00,22.0
196,Dispatch,2023-01-01 09:11:00,2023-01-01 09:28:00,17.0
197,Assembly,2023-01-01 08:33:00,2023-01-01 08:46:00,13.0
197,Quality Check,2023-01-01 08:46:00,2023-01-01 09:24:00,38.0
197,Packaging,2023-01-01 09:24:00,2023-01-01 09:41:00,17.0
197,Dispatch,2023-01-01 09:41:00,2023-01-01 10:05:00,24.0
198,Assembly,2023-01-01 08:03:00,2023-01-01 08:13:00,10.0
198,Quality Check,2023-01-01 08:13:00,2023-01-01 08:32:00,19.0
198,Packaging,2023-01-01 08:32:00,2023-01-01 08:49:00,17.0
198,Dispatch,2023-01-01 08:49:00,2023-01-01 09:09:00,20.0
199,Assembly,2023-01-01 08:14:00,2023-01-01 08:29:00,15.0
199,Quality Check,2023-01-01 08:29:00,2023-01-01 08:55:00,26.0
199,Packaging,2023-01-01 08:55:00,2023-01-01 09:15:00,20.0
199,Dispatch,2023-01-01 09:15:00,2023-01-01 09:37:00,22.0
200,Assembly,2023-01-01 08:46:00,2023-01-01 08:56:00,10.0
200,Quality Check,2023-01-01 08:56:00,2023-01-01 09:25:00,29.0
200,Packaging,2023-01-01 09:25:00,2023-01-01 09:46:00,21.0
200,Dispatch,2023-01-01 09:46:00,2023-01-01 10:10:00,24.0
201,Assembly,2023-01-01 08:07:00,2023-01-01 08:25:00,18.0
201,Quality Check,2023-01-01 08:25:00,2023-01-01 08:52:00,27.0
201,Packaging,2023-01-01 08:52:00,2023-01-01 09:19:00,27.0
201,Dispatch,2023-01-01 09:19:00,2023-01-01 09:30:00,11.0
202,Assembly,2023-01-01 08:54:00,2023-01-01 09:17:00,23.0
202,Quality Check,2023-01-01 09:17:00,2023-01-01 09:42:00,25.0
202,Packaging,2023-01-01 09:42:00,2023-01-01 10:02:00,20.0
202,Dispatch,2023-01-01 10:02:00,2023-01-01 10:14:00,12.0
203,Assembly,2023-01-01 08:11:00,2023-01-01 08:22:00,11.0
203,Quality Check,2023-01-01 08:22:00,2023-01-01 08:47:00,25.0
203,Packaging,2023-01-01 08:47:00,2023-01-01 09:03:00,16.0
203,Dispatch,2023-01-01 09:03:00,2023-01-01 09:26:00,23.0
204,Assembly,2023-01-01 08:09:00,2023-01-01 08:31:00,22.0
204,Quality Check,2023-01-01 08:31:00,2023-01-01 08:53:00,22.0
204,Packaging,2023-01-01 08:53:00,2023-01-01 09:12:00,19.0
204,Dispatch,2023-01-01 09:12:00,2023-01-01 09:40:00,28.0
205,Assembly,2023-01-01 08:31:00,2023-01-01 08:59:00,28.0
205,Quality Check,2023-01-01 08:59:00,2023-01-01 09:40:00,41.0
205,Packaging,2023-01-01 09:40:00,2023-01-01 10:01:00,21.0
205,Dispatch,2023-01-01 10:01:00,2023-01-01 10:30:00,29.0
206,Assembly,2023-01-01 08:23:00,2023-01-01 08:33:00,10.0
206,Quality Check,2023-01-01 08:33:00,2023-01-01 08:48:00,15.0
206,Packaging,2023-01-01 08:48:00,2023-01-01 09:01:00,13.0
206,Dispatch,2023-01-01 09:01:00,2023-01-01 09:27:00,26.0
207,Assembly,2023-01-01 08:08:00,2023-01-01 08:32:00,24.0
207,Quality Check,2023-01-01 08:32:00,2023-01-01 09:06:00,34.0
207,Packaging,2023-01-01 09:06:00,2023-01-01 09:30:00,24.0
207,Dispatch,2023-01-01 09:30:00,2023-01-01 09:54:00,24.0
208,Assembly,2023-01-01 08:30:00,2023-01-01 08:58:00,28.0
208,Quality Check,2023-01-01 08:58:00,2023-01-01 09:23:00,25.0
208,Packaging,2023-01-01 09:23:00,2023-01-01 09:40:00,17.0
208,Dispatch,2023-01-01 09:40:00,2023-01-01 09:51:00,11.0
209,Assembly,2023-01-01 08:17:00,2023-01-01 08:34:00,17.0
209,Quality Check,2023-01-01 08:34:00,2023-01-01 09:03:00,29.0
209,Packaging,2023-01-01 09:03:00,2023-01-01 09:17:00,14.0
209,Dispatch,2023-01-01 09:17:00,2023-01-01 09:28:00,11.0
210,Assembly,2023-01-01 08:32:00,2023-01-01 08:45:00,13.0
210,Quality Check,2023-01-01 08:45:00,2023-01-01 09:13:00,28.0
210,Packaging,2023-01-01 09:13:00,2023-01-01 09:41:00,28.0
210,Dispatch,2023-01-01 09:41:00,2023-01-01 10:03:00,22.0
211,Assembly,2023-01-01 08:08:00,2023-01-01 08:27:00,19.0
211,Quality Check,2023-01-01 08:27:00,2023-01-01 08:48:00,21.0
211,Packaging,2023-01-01 08:48:00,2023-01-01 09:02:00,14.0
211,Dispatch,2023-01-01 09:02:00,2023-01-01 09:28:00,26.0
212,Assembly,2023-01-01 08:00:00,2023-01-01 08:23:00,23.0
212,Quality Check,2023-01-01 08:23:00,2023-01-01 08:43:00,20.0
212,Packaging,2023-01-01 08:43:00,2023-01-01 08:53:00,10.0
212,Dispatch,2023-01-01 08:53:00,2023-01-01 09:07:00,14.0
213,Assembly,2023-01-01 08:04:00,2023-01-01 08:24:00,20.0
213,Quality Check,2023-01-01 08:24:00,2023-01-01 08:44:00,20.0
213,Packaging,2023-01-01 08:44:00,2023-01-01 08:55:00,11.0
213,Dispatch,2023-01-01 08:55:00,2023-01-01 09:12:00,17.0
214,Assembly,2023-01-01 08:00:00,2023-01-01 08:14:00,14.0
214,Quality Check,2023-01-01 08:14:00,2023-01-01 08:47:00,33.0
214,Packaging,2023-01-01 08:47:00,2023-01-01 08:57:00,10.0
214,Dispatch,2023-01-01 08:57:00,2023-01-01 09:24:00,27.0
215,Assembly,2023-01-01 08:01:00,2023-01-01 08:13:00,12.0
215,Quality Check,2023-01-01 08:13:00,2023-01-01 08:42:00,29.0
215,Packaging,2023-01-01 08:42:00,2023-01-01 08:57:00,15.0
215,Dispatch,2023-01-01 08:57:00,2023-01-01 09:08:00,11.0
216,Assembly,2023-01-01 08:50:00,2023-01-01 09:10:00,20.0
216,Quality Check,2023-01-01 09:10:00,2023-01-01 09:43:00,33.0
216,Packaging,2023-01-01 09:43:00,2023-01-01 09:58:00,15.0
216,Dispatch,2023-01-01 09:58:00,2023-01-01 10:21:00,23.0
217,Assembly,2023-01-01 08:07:00,2023-01-01 08:32:00,25.0
217,Quality Check,2023-01-01 08:32:00,2023-01-01 09:05:00,33.0
217,Packaging,2023-01-01 09:05:00,2023-01-01 09:33:00,28.0
217,Dispatch,2023-01-01 09:33:00,2023-01-01 10:02:00,29.0
218,Assembly,2023-01-01 08:33:00,2023-01-01 08:49:00,16.0
218,Quality Check,2023-01-01 08:49:00,2023-01-01 09:13:00,24.0
218,Packaging,2023-01-01 09:13:00,2023-01-01 09:39:00,26.0
218,Dispatch,2023-01-01 09:39:00,2023-01-01 10:02:00,23.0
219,Assembly,2023-01-01 08:13:00,2023-01-01 08:38:00,25.0
219,Quality Check,2023-01-01 08:38:00,2023-01-01 09:03:00,25.0
219,Packaging,2023-01-01 09:03:00,2023-01-01 09:16:00,13.0
219,Dispatch,2023-01-01 09:16:00,2023-01-01 09:34:00,18.0
220,Assembly,2023-01-01 08:20:00,2023-01-01 08:32:00,12.0
220,Quality Check,2023-01-01 08:32:00,2023-01-01 09:10:00,38.0
220,Packaging,2023-01-01 09:10:00,2023-01-01 09:31:00,21.0
220,Dispatch,2023-01-01 09:31:00,2023-01-01 09:58:00,27.0
221,Assembly,2023-01-01 08:02:00,2023-01-01 08:15:00,13.0
221,Quality Check,2023-01-01 08:15:00,2023-01-01 08:46:00,31.0
221,Packaging,2023-01-01 08:46:00,2023-01-01 09:01:00,15.0
221,Dispatch,2023-01-01 09:01:00,2023-01-01 09:11:00,10.0
222,Assembly,2023-01-01 08:41:00,2023-01-01 09:04:00,23.0
222,Quality Check,2023-01-01 09:04:00,2023-01-01 09:26:00,22.0
222,Packaging,2023-01-01 09:26:00,2023-01-01 09:46:00,20.0
222,Dispatch,2023-01-01 09:46:00,2023-01-01 09:58:00,12.0
223,Assembly,2023-01-01 08:07:00,2023-01-01 08:29:00,22.0
223,Quality Check,2023-01-01 08:29:00,2023-01-01 08:39:00,10.0
223,Packaging,2023-01-01 08:39:00,2023-01-01 08:53:00,14.0
223,Dispatch,2023-01-01 08:53:00,2023-01-01 09:21:00,28.0
224,Assembly,2023-01-01 08:14:00,2023-01-01 08:37:00,23.0
224,Quality Check,2023-01-01 08:37:00,2023-01-01 09:04:00,27.0
224,Packaging,2023-01-01 09:04:00,2023-01-01 09:19:00,15.0
224,Dispatch,2023-01-01 09:19:00,2023-01-01 09:41:00,22.0
225,Assembly,2023-01-01 08:37:00,2023-01-01 08:48:00,11.0
225,Quality Check,2023-01-01 08:48:00,2023-01-01 09:09:00,21.0
225,Packaging,2023-01-01 09:09:00,2023-01-01 09:35:00,26.0
225,Dispatch,2023-01-01 09:35:00,2023-01-01 09:49:00,14.0
226,Assembly,2023-01-01 08:44:00,2023-01-01 09:01:00,17.0
226,Quality Check,2023-01-01 09:01:00,2023-01-01 09:23:00,22.0
226,Packaging,2023-01-01 09:23:00,2023-01-01 09:34:00,11.0
226,Dispatch,2023-01-01 09:34:00,2023-01-01 10:02:00,28.0
227,Assembly,2023-01-01 08:34:00,2023-01-01 08:49:00,15.0
227,Quality Check,2023-01-01 08:49:00,2023-01-01 09:14:00,25.0
227,Packaging,2023-01-01 09:14:00,2023-01-01 09:36:00,22.0
227,Dispatch,2023-01-01 09:36:00,2023-01-01 10:03:00,27.0
228,Assembly,2023-01-01 08:30:00,2023-01-01 08:56:00,26.0
228,Quality Check,2023-01-01 08:56:00,2023-01-01 09:19:00,23.0
228,Packaging,2023-01-01 09:19:00,2023-01-01 09:37:00,18.0
228,Dispatch,2023-01-01 09:37:00,2023-01-01 09:55:00,18.0
229,Assembly,2023-01-01 08:30:00,2023-01-01 08:44:00,14.0
229,Quality Check,2023-01-01 08:44:00,2023-01-01 09:15:00,31.0
229,Packaging,2023-01-01 09:15:00,2023-01-01 09:42:00,27.0
229,Dispatch,2023-01-01 09:42:00,2023-01-01 10:09:00,27.0
230,Assembly,2023-01-01 08:24:00,2023-01-01 08:35:00,11.0
230,Quality Check,2023-01-01 08:35:00,2023-01-01 09:15:00,40.0
230,Packaging,2023-01-01 09:15:00,2023-01-01 09:27:00,12.0
230,Dispatch,2023-01-01 09:27:00,2023-01-01 09:43:00,16.0
231,Assembly,2023-01-01 08:19:00,2023-01-01 08:31:00,12.0
231,Quality Check,2023-01-01 08:31:00,2023-01-01 08:43:00,12.0
231,Packaging,2023-01-01 08:43:00,2023-01-01 08:56:00,13.0
231,Dispatch,2023-01-01 08:56:00,2023-01-01 09:08:00,12.0
232,Assembly,2023-01-01 08:55:00,2023-01-01 09:21:00,26.0
232,Quality Check,2023-01-01 09:21:00,2023-01-01 09:46:00,25.0
232,Packaging,2023-01-01 09:46:00,2023-01-01 10:07:00,21.0
232,Dispatch,2023-01-01 10:07:00,2023-01-01 10:18:00,11.0
233,Assembly,2023-01-01 08:11:00,2023-01-01 08:36:00,25.0
233,Quality Check,2023-01-01 08:36:00,2023-01-01 08:52:00,16.0
233,Packaging,2023-01-01 08:52:00,2023-01-01 09:10:00,18.0
233,Dispatch,2023-01-01 09:10:00,2023-01-01 09:23:00,13.0
234,Assembly,2023-01-01 08:34:00,2023-01-01 08:53:00,19.0
234,Quality Check,2023-01-01 08:53:00,2023-01-01 09:12:00,19.0
234,Packaging,2023-01-01 09:12:00,2023-01-01 09:38:00,26.0
234,Dispatch,2023-01-01 09:38:00,2023-01-01 10:03:00,25.0
235,Assembly,2023-01-01 08:07:00,2023-01-01 08:30:00,23.0
235,Quality Check,2023-01-01 08:30:00,2023-01-01 08:55:00,25.0
235,Packaging,2023-01-01 08:55:00,2023-01-01 09:24:00,29.0
235,Dispatch,2023-01-01 09:24:00,2023-01-01 09:42:00,18.0
236,Assembly,2023-01-01 08:38:00,2023-01-01 08:59:00,21.0
236,Quality Check,2023-01-01 08:59:00,2023-01-01 09:34:00,35.0
236,Packaging,2023-01-01 09:34:00,2023-01-01 09:58:00,24.0
236,Dispatch,2023-01-01 09:58:00,2023-01-01 10:23:00,25.0
237,Assembly,2023-01-01 08:09:00,2023-01-01 08:37:00,28.0
237,Quality Check,2023-01-01 08:37:00,2023-01-01 09:25:00,48.0
237,Packaging,2023-01-01 09:25:00,2023-01-01 09:41:00,16.0
237,Dispatch,2023-01-01 09:41:00,2023-01-01 10:03:00,22.0
238,Assembly,2023-01-01 08:18:00,2023-01-01 08:40:00,22.0
238,Quality Check,2023-01-01 08:40:00,2023-01-01 08:54:00,14.0
238,Packaging,2023-01-01 08:54:00,2023-01-01 09:23:00,29.0
238,Dispatch,2023-01-01 09:23:00,2023-01-01 09:47:00,24.0
239,Assembly,2023-01-01 08:31:00,2023-01-01 08:46:00,15.0
239,Quality Check,2023-01-01 08:46:00,2023-01-01 09:06:00,20.0
239,Packaging,2023-01-01 09:06:00,2023-01-01 09:31:00,25.0
239,Dispatch,2023-01-01 09:31:00,2023-01-01 09:41:00,10.0
240,Assembly,2023-01-01 08:17:00,2023-01-01 08:32:00,15.0
240,Quality Check,2023-01-01 08:32:00,2023-01-01 08:55:00,23.0
240,Packaging,2023-01-01 08:55:00,2023-01-01 09:10:00,15.0
240,Dispatch,2023-01-01 09:10:00,2023-01-01 09:20:00,10.0
241,Assembly,2023-01-01 08:35:00,2023-01-01 08:55:00,20.0
241,Quality Check,2023-01-01 08:55:00,2023-01-01 09:14:00,19.0
241,Packaging,2023-01-01 09:14:00,2023-01-01 09:29:00,15.0
241,Dispatch,2023-01-01 09:29:00,2023-01-01 09:40:00,11.0
242,Assembly,2023-01-01 08:44:00,2023-01-01 09:06:00,22.0
242,Quality Check,2023-01-01 09:06:00,2023-01-01 09:23:00,17.0
242,Packaging,2023-01-01 09:23:00,2023-01-01 09:46:00,23.0
242,Dispatch,2023-01-01 09:46:00,2023-01-01 10:13:00,27.0
243,Assembly,2023-01-01 08:28:00,2023-01-01 08:56:00,28.0
243,Quality Check,2023-01-01 08:56:00,2023-01-01 09:06:00,10.0
243,Packaging,2023-01-01 09:06:00,2023-01-01 09:22:00,16.0
243,Dispatch,2023-01-01 09:22:00,2023-01-01 09:50:00,28.0
244,Assembly,2023-01-01 08:11:00,2023-01-01 08:22:00,11.0
244,Quality Check,2023-01-01 08:22:00,2023-01-01 09:05:00,43.0
244,Packaging,2023-01-01 09:05:00,2023-01-01 09:19:00,14.0
244,Dispatch,2023-01-01 09:19:00,2023-01-01 09:36:00,17.0
245,Assembly,2023-01-01 08:39:00,2023-01-01 08:59:00,20.0
245,Quality Check,2023-01-01 08:59:00,2023-01-01 09:16:00,17.0
245,Packaging,2023-01-01 09:16:00,2023-01-01 09:44:00,28.0
245,Dispatch,2023-01-01 09:44:00,2023-01-01 09:55:00,11.0
246,Assembly,2023-01-01 08:40:00,2023-01-01 09:02:00,22.0
246,Quality Check,2023-01-01 09:02:00,2023-01-01 09:13:00,11.0
246,Packaging,2023-01-01 09:13:00,2023-01-01 09:32:00,19.0
246,Dispatch,2023-01-01 09:32:00,2023-01-01 09:49:00,17.0
247,Assembly,2023-01-01 08:43:00,2023-01-01 09:01:00,18.0
247,Quality Check,2023-01-01 09:01:00,2023-01-01 09:12:00,11.0
247,Packaging,2023-01-01 09:12:00,2023-01-01 09:36:00,24.0
247,Dispatch,2023-01-01 09:36:00,2023-01-01 10:02:00,26.0
248,Assembly,2023-01-01 08:02:00,2023-01-01 08:26:00,24.0
248,Quality Check,2023-01-01 08:26:00,2023-01-01 08:39:00,13.0
248,Packaging,2023-01-01 08:39:00,2023-01-01 08:54:00,15.0
248,Dispatch,2023-01-01 08:54:00,2023-01-01 09:05:00,11.0
249,Assembly,2023-01-01 08:44:00,2023-01-01 09:09:00,25.0
249,Quality Check,2023-01-01 09:09:00,2023-01-01 09:47:00,38.0
249,Packaging,2023-01-01 09:47:00,2023-01-01 10:12:00,25.0
249,Dispatch,2023-01-01 10:12:00,2023-01-01 10:38:00,26.0
250,Assembly,2023-01-01 08:49:00,2023-01-01 09:11:00,22.0
250,Quality Check,2023-01-01 09:11:00,2023-01-01 09:52:00,41.0
250,Packaging,2023-01-01 09:52:00,2023-01-01 10:20:00,28.0
250,Dispatch,2023-01-01 10:20:00,2023-01-01 10:36:00,16.0
251,Assembly,2023-01-01 08:09:00,2023-01-01 08:23:00,14.0
251,Quality Check,2023-01-01 08:23:00,2023-01-01 08:50:00,27.0
251,Packaging,2023-01-01 08:50:00,2023-01-01 09:11:00,21.0
251,Dispatch,2023-01-01 09:11:00,2023-01-01 09:34:00,23.0
252,Assembly,2023-01-01 08:42:00,2023-01-01 08:53:00,11.0
252,Quality Check,2023-01-01 08:53:00,2023-01-01 09:09:00,16.0
252,Packaging,2023-01-01 09:09:00,2023-01-01 09:35:00,26.0
252,Dispatch,2023-01-01 09:35:00,2023-01-01 09:54:00,19.0
253,Assembly,2023-01-01 08:27:00,2023-01-01 08:40:00,13.0
253,Quality Check,2023-01-01 08:40:00,2023-01-01 09:09:00,29.0
253,Packaging,2023-01-01 09:09:00,2023-01-01 09:29:00,20.0
253,Dispatch,2023-01-01 09:29:00,2023-01-01 09:42:00,13.0
254,Assembly,2023-01-01 08:39:00,2023-01-01 09:03:00,24.0
254,Quality Check,2023-01-01 09:03:00,2023-01-01 09:37:00,34.0
254,Packaging,2023-01-01 09:37:00,2023-01-01 10:01:00,24.0
254,Dispatch,2023-01-01 10:01:00,2023-01-01 10:23:00,22.0
255,Assembly,2023-01-01 08:53:00,2023-01-01 09:04:00,11.0
255,Quality Check,2023-01-01 09:04:00,2023-01-01 09:25:00,21.0
255,Packaging,2023-01-01 09:25:00,2023-01-01 09:38:00,13.0
255,Dispatch,2023-01-01 09:38:00,2023-01-01 09:49:00,11.0
256,Assembly,2023-01-01 08:45:00,2023-01-01 09:07:00,22.0
256,Quality Check,2023-01-01 09:07:00,2023-01-01 09:34:00,27.0
256,Packaging,2023-01-01 09:34:00,2023-01-01 09:49:00,15.0
256,Dispatch,2023-01-01 09:49:00,2023-01-01 09:59:00,10.0
257,Assembly,2023-01-01 08:17:00,2023-01-01 08:36:00,19.0
257,Quality Check,2023-01-01 08:36:00,2023-01-01 09:17:00,41.0
257,Packaging,2023-01-01 09:17:00,2023-01-01 09:43:00,26.0
257,Dispatch,2023-01-01 09:43:00,2023-01-01 10:11:00,28.0
258,Assembly,2023-01-01 08:41:00,2023-01-01 09:10:00,29.0
258,Quality Check,2023-01-01 09:10:00,2023-01-01 09:39:00,29.0
258,Packaging,2023-01-01 09:39:00,2023-01-01 10:03:00,24.0
258,Dispatch,2023-01-01 10:03:00,2023-01-01 10:14:00,11.0
259,Assembly,2023-01-01 08:27:00,2023-01-01 08:43:00,16.0
259,Quality Check,2023-01-01 08:43:00,2023-01-01 09:03:00,20.0
259,Packaging,2023-01-01 09:03:00,2023-01-01 09:19:00,16.0
259,Dispatch,2023-01-01 09:19:00,2023-01-01 09:43:00,24.0
260,Assembly,2023-01-01 08:13:00,2023-01-01 08:26:00,13.0
260,Quality Check,2023-01-01 08:26:00,2023-01-01 09:08:00,42.0
260,Packaging,2023-01-01 09:08:00,2023-01-01 09:36:00,28.0
260,Dispatch,2023-01-01 09:36:00,2023-01-01 09:49:00,13.0
261,Assembly,2023-01-01 08:36:00,2023-01-01 08:59:00,23.0
261,Quality Check,2023-01-01 08:59:00,2023-01-01 09:22:00,23.0
261,Packaging,2023-01-01 09:22:00,2023-01-01 09:43:00,21.0
261,Dispatch,2023-01-01 09:43:00,2023-01-01 10:00:00,17.0
262,Assembly,2023-01-01 08:41:00,2023-01-01 09:04:00,23.0
262,Quality Check,2023-01-01 09:04:00,2023-01-01 09:32:00,28.0
262,Packaging,2023-01-01 09:32:00,2023-01-01 10:00:00,28.0
262,Dispatch,2023-01-01 10:00:00,2023-01-01 10:12:00,12.0
263,Assembly,2023-01-01 08:31:00,2023-01-01 08:50:00,19.0
263,Quality Check,2023-01-01 08:50:00,2023-01-01 09:04:00,14.0
263,Packaging,2023-01-01 09:04:00,2023-01-01 09:15:00,11.0
263,Dispatch,2023-01-01 09:15:00,2023-01-01 09:37:00,22.0
264,Assembly,2023-01-01 08:33:00,2023-01-01 08:55:00,22.0
264,Quality Check,2023-01-01 08:55:00,2023-01-01 09:19:00,24.0
264,Packaging,2023-01-01 09:19:00,2023-01-01 09:30:00,11.0
264,Dispatch,2023-01-01 09:30:00,2023-01-01 09:53:00,23.0
265,Assembly,2023-01-01 08:50:00,2023-01-01 09:00:00,10.0
265,Quality Check,2023-01-01 09:00:00,2023-01-01 09:11:00,11.0
265,Packaging,2023-01-01 09:11:00,2023-01-01 09:25:00,14.0
265,Dispatch,2023-01-01 09:25:00,2023-01-01 09:42:00,17.0
266,Assembly,2023-01-01 08:03:00,2023-01-01 08:26:00,23.0
266,Quality Check,2023-01-01 08:26:00,2023-01-01 08:38:00,12.0
266,Packaging,2023-01-01 08:38:00,2023-01-01 08:53:00,15.0
266,Dispatch,2023-01-01 08:53:00,2023-01-01 09:03:00,10.0
267,Assembly,2023-01-01 08:50:00,2023-01-01 09:19:00,29.0
267,Quality Check,2023-01-01 09:19:00,2023-01-01 09:45:00,26.0
267,Packaging,2023-01-01 09:45:00,2023-01-01 10:02:00,17.0
267,Dispatch,2023-01-01 10:02:00,2023-01-01 10:15:00,13.0
268,Assembly,2023-01-01 08:03:00,2023-01-01 08:23:00,20.0
268,Quality Check,2023-01-01 08:23:00,2023-01-01 08:48:00,25.0
268,Packaging,2023-01-01 08:48:00,2023-01-01 09:00:00,12.0
268,Dispatch,2023-01-01 09:00:00,2023-01-01 09:23:00,23.0
269,Assembly,2023-01-01 08:39:00,2023-01-01 08:50:00,11.0
269,Quality Check,2023-01-01 08:50:00,2023-01-01 09:17:00,27.0
269,Packaging,2023-01-01 09:17:00,2023-01-01 09:27:00,10.0
269,Dispatch,2023-01-01 09:27:00,2023-01-01 09:55:00,28.0
270,Assembly,2023-01-01 08:52:00,2023-01-01 09:12:00,20.0
270,Quality Check,2023-01-01 09:12:00,2023-01-01 09:33:00,21.0
270,Packaging,2023-01-01 09:33:00,2023-01-01 09:52:00,19.0
270,Dispatch,2023-01-01 09:52:00,2023-01-01 10:14:00,22.0
271,Assembly,2023-01-01 08:10:00,2023-01-01 08:23:00,13.0
271,Quality Check,2023-01-01 08:23:00,2023-01-01 08:53:00,30.0
271,Packaging,2023-01-01 08:53:00,2023-01-01 09:16:00,23.0
271,Dispatch,2023-01-01 09:16:00,2023-01-01 09:30:00,14.0
272,Assembly,2023-01-01 08:28:00,2023-01-01 08:57:00,29.0
272,Quality Check,2023-01-01 08:57:00,2023-01-01 09:30:00,33.0
272,Packaging,2023-01-01 09:30:00,2023-01-01 09:51:00,21.0
272,Dispatch,2023-01-01 09:51:00,2023-01-01 10:11:00,20.0
273,Assembly,2023-01-01 08:15:00,2023-01-01 08:25:00,10.0
273,Quality Check,2023-01-01 08:25:00,2023-01-01 09:07:00,42.0
273,Packaging,2023-01-01 09:07:00,2023-01-01 09:32:00,25.0
273,Dispatch,2023-01-01 09:32:00,2023-01-01 09:48:00,16.0
274,Assembly,2023-01-01 08:37:00,2023-01-01 08:53:00,16.0
274,Quality Check,2023-01-01 08:53:00,2023-01-01 09:12:00,19.0
274,Packaging,2023-01-01 09:12:00,2023-01-01 09:22:00,10.0
274,Dispatch,2023-01-01 09:22:00,2023-01-01 09:32:00,10.0
275,Assembly,2023-01-01 08:04:00,2023-01-01 08:30:00,26.0
275,Quality Check,2023-01-01 08:30:00,2023-01-01 08:44:00,14.0
275,Packaging,2023-01-01 08:44:00,2023-01-01 09:09:00,25.0
275,Dispatch,2023-01-01 09:09:00,2023-01-01 09:32:00,23.0
276,Assembly,2023-01-01 08:32:00,2023-01-01 09:00:00,28.0
276,Quality Check,2023-01-01 09:00:00,2023-01-01 09:10:00,10.0
276,Packaging,2023-01-01 09:10:00,2023-01-01 09:35:00,25.0
276,Dispatch,2023-01-01 09:35:00,2023-01-01 10:01:00,26.0
277,Assembly,2023-01-01 08:40:00,2023-01-01 08:55:00,15.0
277,Quality Check,2023-01-01 08:55:00,2023-01-01 09:14:00,19.0
277,Packaging,2023-01-01 09:14:00,2023-01-01 09:26:00,12.0
277,Dispatch,2023-01-01 09:26:00,2023-01-01 09:36:00,10.0
278,Assembly,2023-01-01 08:52:00,2023-01-01 09:08:00,16.0
278,Quality Check,2023-01-01 09:08:00,2023-01-01 09:32:00,24.0
278,Packaging,2023-01-01 09:32:00,2023-01-01 09:45:00,13.0
278,Dispatch,2023-01-01 09:45:00,2023-01-01 09:55:00,10.0
279,Assembly,2023-01-01 08:42:00,2023-01-01 09:05:00,23.0
279,Quality Check,2023-01-01 09:05:00,2023-01-01 09:29:00,24.0
279,Packaging,2023-01-01 09:29:00,2023-01-01 09:44:00,15.0
279,Dispatch,2023-01-01 09:44:00,2023-01-01 10:07:00,23.0
